Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	stationaryDist[1]	stationaryDist[2]	tree_length
2376	-52.86963	-95.44919	42.57956	0.00113765	0.00957511	0.0170426	0.00912233	0.00550103	0.00775465	0.00598986	0.00830528	0.012011	0.0138588	0.00396111	0.00847916	0.0170788	0.00918687	0.000477888	0.000341724	0.000845806	0.0192292	0.0202261	0.0120339	0.00195422	0.0125579	0.014922	0.00310405	0.0145338	0.0127311	0.031653	0.00970609	0.00308577	0.0272848	0.00356991	0.00418938	0.00207434	0.0054225	0.0186561	0.9489321	1.051068	0.419694	0.654792	0.876249	1.14123	1.5272	2.38269	0.6277888	1.107632	0.00327284	0.027546	0.0490289	0.0262435	0.0158256	0.0223089	0.0172319	0.023893	0.0345537	0.0398694	0.0113955	0.0243932	0.049133	0.0264291	0.00137481	0.000983084	0.00243325	0.0553192	0.0581871	0.0346196	0.00562198	0.0361272	0.0429281	0.00892985	0.0418114	0.0366253	0.0910606	0.0279229	0.00887727	0.0784941	0.0102701	0.0120522	0.00596753	0.0155997	0.0536705	0.525534	0.474466	0.3476039
2412	-61.50193	-104.1108	42.60884	0.018174	0.0125854	0.00345374	0.00488784	0.0188456	0.00323943	0.0267723	0.0065721	0.0131032	0.00600981	0.00649742	0.01107	0.00699138	0.0402274	0.000511368	0.00697983	0.00135989	0.0020413	0.00744749	0.0155367	0.00602357	0.0133681	0.00241011	0.0143892	0.0193507	0.00342109	0.0162727	0.000972992	0.00135325	0.0177649	0.023938	0.0168313	0.0117554	0.0053952	0.0335174	1.115081	0.8849193	0.264475	0.522752	0.816796	1.2243	1.91295	3.78107	0.9616868	0.7935921	0.0455409	0.0315368	0.00865446	0.0122481	0.0472237	0.00811743	0.0670867	0.0164685	0.0328343	0.0150595	0.0162814	0.0277396	0.0175192	0.100803	0.0012814	0.0174902	0.00340766	0.00511513	0.0186621	0.0389322	0.015094	0.0334982	0.0060393	0.0360569	0.0484894	0.00857266	0.0407765	0.00243815	0.00339102	0.0445158	0.0599844	0.0421764	0.0294569	0.0135194	0.0839888	0.44246	0.55754	0.3990702
2448	-56.055	-99.95245	43.89745	0.00697003	0.0254297	0.00483988	0.000476605	0.0230539	0.0610626	0.0115444	0.0046142	0.0176258	0.0389782	0.0100217	0.0180815	0.0449239	0.0344397	0.0127497	0.0376393	0.00677297	0.0112593	0.00144835	0.0420379	0.00761389	0.0167325	0.0250071	0.000719549	0.0162866	0.00165961	0.0467809	0.0234322	0.00065053	5.13429e-05	0.0424935	0.00884427	0.0158444	0.0619607	0.00452458	1.527223	0.4727773	0.561856	0.754903	0.916019	1.09168	1.32467	1.77982	0.4168567	0.3095667	0.0101519	0.0370386	0.00704935	0.000694181	0.0335783	0.0889384	0.0168146	0.00672063	0.0256723	0.0567723	0.0145967	0.0263359	0.0654323	0.0501619	0.0185701	0.0548221	0.00986491	0.0163993	0.00210954	0.0612287	0.0110897	0.0243711	0.0364232	0.00104803	0.0237217	0.00241724	0.068137	0.0341294	0.000947505	7.47815e-05	0.0618923	0.0128818	0.0230776	0.0902466	0.00659011	0.236389	0.763611	0.6865716
2484	-46.78007	-90.0274	43.24733	0.00755781	0.0186124	0.000248432	0.00449001	0.00574446	0.00168495	0.0103756	0.00454766	0.00905239	0.011253	0.00496294	0.0138426	0.00854045	0.0287157	0.00538161	0.0100326	0.00110173	0.0014997	0.00670468	0.0117575	0.0123613	0.00414252	0.00514881	0.00290253	0.00498121	0.000799471	0.0295343	0.000360953	0.0090577	0.0358254	0.0273834	0.00258719	0.00837864	0.0213235	0.0152203	1.497837	0.5021632	0.248824	0.507428	0.809249	1.23571	1.97072	4.01891	1.005797	0.3352589	0.0218362	0.0537753	0.000717775	0.0129727	0.016597	0.00486819	0.0299774	0.0131392	0.0261544	0.0325125	0.0143391	0.0399945	0.0246753	0.0829662	0.0155487	0.0289864	0.00318316	0.00433298	0.0193714	0.03397	0.0357147	0.0119687	0.0148761	0.00838607	0.0143918	0.00230985	0.0853313	0.00104288	0.0261697	0.103508	0.0791168	0.00747498	0.0242078	0.0616085	0.0439749	0.251082	0.748918	0.3461134
2520	-51.18638	-94.09949	42.9131	0.0204953	0.0403883	0.0174672	0.00195779	0.0261142	0.0258177	0.00630814	0.00362658	0.00607015	0.0377864	0.0143907	0.0279608	0.00326496	0.0374113	0.0175311	0.00257428	0.00424428	0.00878569	0.0247321	0.0273575	0.0180662	0.0243204	0.00734825	0.00283322	0.00855109	0.00309649	0.0163904	0.00205112	0.00743348	0.049132	0.0619763	0.0304359	0.0117522	0.0387054	0.0311442	1.094545	0.9054551	0.438792	0.669158	0.882202	1.13353	1.49442	2.27899	0.5956139	0.8272435	0.0307035	0.0605049	0.0261673	0.00293293	0.0391212	0.0386769	0.00945009	0.0054329	0.00909357	0.056607	0.0215584	0.0418876	0.00489116	0.0560451	0.026263	0.00385648	0.00635827	0.0131617	0.0370507	0.0409837	0.0270647	0.0364338	0.0110083	0.00424438	0.0128102	0.00463879	0.0245541	0.00307274	0.011136	0.0736037	0.0928455	0.0455955	0.0176057	0.0579838	0.0466564	0.452728	0.547272	0.6675211
2556	-55.99278	-100.2165	44.22376	0.0468454	0.0624575	0.0196806	0.0131974	0.00917971	0.0161658	0.0075187	0.0160657	0.00986755	0.0228139	0.00587771	0.005504	0.0028755	0.00745996	0.0084455	0.016567	0.00358373	0.0272627	0.0396864	0.093436	0.0471956	0.00960019	0.00298925	0.00676967	0.000777665	0.0159178	0.0282478	0.0116144	0.0153795	0.0726379	0.0570531	0.0137184	0.0374337	0.0307824	0.040428	1.546019	0.4539808	0.953656	0.977123	0.992806	1.00725	1.02341	1.0486	0.03431132	0.293645	0.0567798	0.0757027	0.0238542	0.0159962	0.0111264	0.019594	0.00911318	0.0194728	0.0119602	0.027652	0.00712419	0.00667122	0.0034853	0.00904198	0.0102365	0.0200803	0.00434373	0.0330443	0.0481026	0.113251	0.0572043	0.0116361	0.00362318	0.0082053	0.000942583	0.0192934	0.0342383	0.0140774	0.018641	0.0880421	0.0691522	0.0166277	0.0453722	0.0373104	0.0490015	0.22699	0.77301	0.825036
2592	-58.75432	-100.7919	42.03759	0.00394123	0.00543539	0.0280562	0.0103345	0.0314814	0.00190559	0.00580035	0.00171486	0.073294	0.04029	0.0268807	0.0147822	0.01319	0.0801179	0.00337364	0.0786181	0.0473867	0.0488299	0.0382492	0.0469949	0.0308903	0.0299473	0.013333	0.0309677	0.0236277	0.0451767	0.134967	0.105383	0.00567236	0.055552	0.0924887	0.0400176	0.00835189	0.0616185	0.0136386	0.9032765	1.096724	0.50204	0.714577	0.900463	1.11054	1.39943	1.99187	0.4982492	1.214162	0.00304976	0.00420595	0.0217102	0.00799692	0.0243606	0.00147456	0.00448836	0.00132698	0.0567155	0.0311768	0.0208006	0.0114386	0.0102065	0.061996	0.00261055	0.0608353	0.0366683	0.037785	0.0295976	0.0363651	0.0239032	0.0231735	0.0103172	0.0239631	0.0182833	0.0349581	0.104439	0.0815462	0.00438932	0.0429866	0.0715686	0.030966	0.00646276	0.0476809	0.0105536	0.548362	0.451638	1.292309
2628	-52.37483	-95.71651	43.34168	0.00944749	0.0221533	0.0119912	0.0280981	0.0266816	0.0250262	7.16882e-05	0.00232269	0.0116873	0.0136254	0.0225648	0.024581	0.00925455	0.0400919	0.00248447	0.0239191	0.00142712	0.0035385	0.0136611	0.0152828	0.0026311	0.0289504	0.011788	0.019135	0.0347992	0.000322285	0.0234087	0.0123797	0.016139	0.0268505	0.00234755	0.00474448	0.00677156	0.0223617	0.0141578	1.388945	0.6110545	0.34836	0.597924	0.851761	1.17404	1.67245	2.8706	0.7624907	0.4399414	0.0176689	0.0414314	0.0224261	0.0525495	0.0499004	0.0468044	0.000134073	0.00434394	0.0218578	0.0254825	0.0422012	0.0459717	0.017308	0.0749805	0.0046465	0.0447338	0.00266902	0.00661776	0.0255493	0.0285822	0.00492074	0.0541436	0.0220461	0.0357866	0.0650821	0.000602742	0.0437794	0.0231527	0.0301834	0.0502163	0.00439042	0.0088732	0.0126643	0.0418212	0.0264781	0.305527	0.694473	0.5346971
2664	-53.32923	-95.806	42.47678	0.0108079	0.0318647	0.000620637	0.016034	0.0295114	0.00431026	0.0108889	0.0156952	0.0353578	0.00885423	0.00194044	0.00231263	0.0123957	0.138318	0.0223244	0.0106141	0.0105304	0.0341035	0.0153041	0.0207235	0.106743	0.00175531	0.00795034	0.0461179	0.0261619	0.0341159	0.0596242	0.0136244	0.0421117	0.0133351	0.0192529	0.00259875	0.0455485	0.0165469	0.0131418	0.826514	1.173486	0.632421	0.799742	0.932658	1.0722	1.2504	1.58123	0.3313106	1.419802	0.0122658	0.0361631	0.000704357	0.0181969	0.0334922	0.00489168	0.0123577	0.0178124	0.0401273	0.0100486	0.00220219	0.00262459	0.0140678	0.156976	0.0253358	0.0120459	0.0119509	0.0387039	0.0173686	0.023519	0.121142	0.00199209	0.00902279	0.0523388	0.0296909	0.0387179	0.0676671	0.0154623	0.0477923	0.015134	0.02185	0.0029493	0.0516927	0.018779	0.0149145	0.586743	0.413257	0.8811404
2700	-51.00448	-94.83865	43.83417	0.00292761	0.0112237	0.00196828	0.00410512	0.0186601	0.00206712	0.00835454	0.00271647	0.00664178	0.0106148	0.00179115	0.00189851	0.00694419	0.0301657	0.00445485	0.00118806	7.06841e-05	0.0120969	0.00351192	0.00305615	0.0156891	0.0033106	0.0165458	0.00430612	0.0033185	0.0208264	0.0112603	0.00180782	0.0169883	0.0154137	0.00943563	0.00248211	0.0145149	0.00952586	0.00385829	1.592884	0.4071158	0.478472	0.698016	0.8939	1.11869	1.43263	2.08998	0.533015	0.2555841	0.0103179	0.0395561	0.00693691	0.0144678	0.0657645	0.00728523	0.0294443	0.00957377	0.0234079	0.0374103	0.00631264	0.006691	0.0244737	0.106314	0.0157004	0.00418712	0.000249115	0.0426334	0.0123772	0.0107709	0.0552936	0.0116677	0.0583129	0.0151762	0.0116955	0.0733992	0.0396851	0.00637138	0.0598725	0.0543231	0.0332544	0.00874779	0.0511556	0.0335724	0.0135979	0.203558	0.796442	0.283741
2736	-56.15351	-97.28543	41.13192	0.0140038	0.0491876	0.0207784	0.0224966	0.0111804	0.0019746	0.0171974	0.0183236	0.0101088	0.0170452	0.0480145	0.0211733	0.0135209	0.0982997	0.0175791	0.0162587	0.00606859	0.0375412	0.00170913	0.0115732	0.0386967	0.0631309	0.11383	0.0927258	0.00315323	0.0169654	0.00231748	0.0411377	0.0125856	0.0133815	0.0116164	0.00777519	0.00263518	0.0768193	0.00337675	0.3371971	1.662803	0.91812	0.959193	0.987086	1.01308	1.04254	1.08918	0.06176958	4.93125	0.0146763	0.0515495	0.0217762	0.0235768	0.0117172	0.00206942	0.0180232	0.0192035	0.0105942	0.0178637	0.0503201	0.02219	0.0141702	0.10302	0.0184232	0.0170395	0.00635999	0.0393439	0.0017912	0.0121289	0.0405548	0.0661623	0.119296	0.0971784	0.00330464	0.01778	0.00242876	0.043113	0.0131899	0.014024	0.0121742	0.00814854	0.00276172	0.080508	0.0035389	0.831401	0.168599	0.9541816
2772	-48.65232	-91.68011	43.02779	7.61912e-05	0.0192757	0.0129064	0.0169179	0.00665947	0.000986171	0.0176584	0.00283952	0.0285227	0.0185184	0.0342778	0.00112096	0.0155949	0.076416	0.0110259	0.00167082	0.00563746	0.00947773	0.00256941	0.00218295	0.0637751	0.00353188	0.014265	0.0492945	0.00674744	0.0220387	0.0394623	0.0167793	0.00361561	0.000376377	0.00143381	0.00939543	0.0620858	0.0208399	0.0133886	0.9592713	1.040729	0.719666	0.85177	0.951178	1.05133	1.17403	1.38953	0.2378667	1.084916	0.000124625	0.0315289	0.0211108	0.0276723	0.0108928	0.00161307	0.0288836	0.00464456	0.0466541	0.0302903	0.0560678	0.00183354	0.0255084	0.124993	0.0180349	0.00273294	0.00922111	0.0155026	0.00420275	0.00357062	0.104316	0.00577704	0.023333	0.0806304	0.0110367	0.0360484	0.0645479	0.0274457	0.00591401	0.000615635	0.00234527	0.015368	0.101553	0.0340875	0.0218995	0.520364	0.479636	0.6113644
2808	-51.9353	-93.49291	41.55761	0.00559404	0.00974721	0.00113799	5.64375e-05	0.00344625	0.0016891	0.00618295	0.00074577	0.00797982	0.0441611	0.00885331	0.00763957	0.00685935	0.0367431	0.0240054	0.02172	0.000718757	0.00101767	0.0013514	0.00883953	0.00267868	0.0135737	0.0422977	0.00907247	0.00558889	0.0186663	0.0112679	0.00448283	0.0191563	0.00964139	0.0226177	0.00818406	0.0399878	0.00218685	0.00227376	0.4522957	1.547704	0.595928	0.776893	0.924261	1.08195	1.28718	1.67806	0.3742866	3.421886	0.0136385	0.0237641	0.00277447	0.000137597	0.00840212	0.0041181	0.0150743	0.00181822	0.0194551	0.107667	0.0215848	0.0186256	0.0167234	0.0895812	0.0585261	0.0529544	0.00175236	0.00248112	0.00329478	0.0215512	0.00653074	0.0330932	0.103124	0.0221191	0.013626	0.0455092	0.0274717	0.0109293	0.0467039	0.0235061	0.0551428	0.0199531	0.097492	0.00533165	0.00554352	0.773852	0.226148	0.410165
2844	-64.35436	-106.9657	42.61133	0.0150536	0.0407034	0.00298321	0.00293477	0.000511976	0.00679836	0.0107826	0.0351021	0.0265599	0.00181111	0.0380653	0.0131534	0.0311529	0.0125789	0.0539962	0.0100811	0.0199832	0.00848388	0.00658496	0.0270182	0.0498854	0.0201625	0.0347065	0.00418322	0.0563008	0.0311201	0.0127806	0.0202826	0.0126462	0.00303602	0.0213506	0.0599983	0.00678475	0.0188767	0.0178323	0.7150359	1.284964	0.939758	0.970152	0.990591	1.0095	1.03077	1.0641	0.04492605	1.797062	0.020501	0.0554326	0.00406274	0.00399677	0.000697244	0.00925846	0.0146845	0.0478045	0.036171	0.00246649	0.0518399	0.0179132	0.0424262	0.0171308	0.0735357	0.0137291	0.0272144	0.0115539	0.00896785	0.0367952	0.0679373	0.0274586	0.0472657	0.00569699	0.0766742	0.0423815	0.0174055	0.0276222	0.0172224	0.00413466	0.0290766	0.0817097	0.00923994	0.0257076	0.0242853	0.642482	0.357518	0.7342855
2880	-48.72246	-92.3123	43.58984	0.041135	0.0173901	0.0025503	0.0014895	0.000355973	0.00692002	0.0039783	0.00928725	0.00513102	0.016694	0.00323214	0.0119718	0.0179877	0.0488352	0.00835279	0.00815499	0.00941509	0.00419782	0.0207609	0.00805709	0.0030161	0.00442364	0.00572549	0.0283037	0.0303876	0.0339583	0.051467	0.0262476	0.00181701	0.0136134	0.0111286	0.00553561	0.00640514	0.0214746	0.0121455	1.172706	0.8272941	0.854752	0.926314	0.976403	1.02417	1.07955	1.16993	0.113481	0.7054574	0.0820164	0.034673	0.00508488	0.00296981	0.00070975	0.0137974	0.00793206	0.0185172	0.0102304	0.0332851	0.00644435	0.0238697	0.0358645	0.0973693	0.0166541	0.0162597	0.0187721	0.00836975	0.0413939	0.0160645	0.0060136	0.00882001	0.0114157	0.0564328	0.0605878	0.0677072	0.102617	0.0523333	0.00362282	0.0271428	0.0221886	0.0110371	0.0127708	0.0428168	0.0242161	0.413647	0.586353	0.5015462
2916	-60.54392	-103.3311	42.78719	0.0301814	0.00264699	0.00801512	0.0058313	0.000857054	0.0280461	0.01684	0.010009	0.00134042	0.00544653	0.000160522	1.72946e-05	0.00977381	0.0139568	0.00315375	0.0113698	0.00914801	0.00749179	0.00329933	0.000391019	0.0118599	0.00349879	0.0445953	0.0141008	0.0478914	0.00621327	0.0139711	0.0286406	0.000486138	0.00029627	0.00883019	0.00899571	0.0305292	0.0109138	0.00265907	0.9208246	1.079175	0.576544	0.764464	0.919623	1.0874	1.30811	1.73447	0.398197	1.171966	0.0751796	0.00659346	0.019965	0.0145253	0.00213486	0.0698608	0.0419472	0.0249317	0.00333889	0.0135669	0.000399848	4.30794e-05	0.0243458	0.0347653	0.00785575	0.0283213	0.022787	0.0186615	0.00821839	0.000973997	0.0295421	0.00871521	0.111083	0.0351239	0.119294	0.0154768	0.0348009	0.0713416	0.00121093	0.000737986	0.0219953	0.0224076	0.0760458	0.0271855	0.00662353	0.539588	0.460412	0.4014577
2952	-61.15117	-104.9103	43.75909	0.0474228	0.00771661	0.000312729	0.00249256	0.0354614	0.0453357	0.0243028	0.0181744	0.0344773	0.0208922	0.0100476	0.00154457	0.000511362	0.0212451	0.0172144	0.00543975	0.00435509	0.00370797	0.0149795	0.0211481	0.0695431	0.0106337	0.0168368	0.0293766	0.0312708	0.0198611	0.050295	0.0288297	0.00145581	0.0206227	0.0019077	0.0391068	0.00149436	0.0757412	0.0360239	1.642939	0.357061	0.360557	0.608044	0.856233	1.16791	1.64462	2.77348	0.7376054	0.2173306	0.0616056	0.0100244	0.000406256	0.00323801	0.0460669	0.0588943	0.031571	0.0236098	0.0447884	0.0271405	0.0130525	0.00200651	0.000664296	0.0275989	0.0223627	0.00706662	0.00565757	0.00481691	0.0194595	0.0274729	0.0903413	0.0138139	0.0218722	0.0381622	0.040623	0.025801	0.0653367	0.0374518	0.00189119	0.0267903	0.00247824	0.0508025	0.00194127	0.0983931	0.0467976	0.17853	0.82147	0.7697814
2988	-54.30549	-97.24125	42.93576	0.0288021	0.0043049	0.0192495	0.0103494	0.0738151	0.0102059	0.0582844	0.00356038	0.00510807	0.00200219	0.00517618	0.0125717	0.000189671	0.0214649	0.00631525	0.00500494	0.015791	0.0142162	0.017312	0.0181418	0.0141173	0.00206608	0.0186781	0.00258131	0.0436576	0.0110043	0.0153913	0.00214524	0.0208161	0.000659214	0.0253471	0.00130927	0.0143886	0.0624629	0.00346956	1.080219	0.9197815	0.446843	0.675118	0.884646	1.1304	1.48122	2.23792	0.5824672	0.8514772	0.0505336	0.00755299	0.0337734	0.0181581	0.129509	0.0179064	0.10226	0.00624671	0.00896217	0.00351286	0.00908166	0.0220572	0.000332779	0.0376604	0.0110802	0.00878122	0.0277055	0.0249425	0.0303741	0.0318299	0.024769	0.00362495	0.032771	0.00452893	0.0765977	0.0193072	0.0270042	0.00376384	0.036522	0.0011566	0.0444718	0.00229713	0.0252449	0.109592	0.00608737	0.459891	0.540109	0.5699599
3024	-54.42408	-98.7512	44.32712	0.0104551	0.0150035	0.00626389	0.0485165	0.00818567	0.00460999	0.0238062	0.032676	0.00782053	0.0136216	0.0126588	0.00260527	0.00198167	0.0191299	9.17415e-05	0.012953	0.00822392	0.0168506	0.0142227	0.00660079	0.000701523	0.00514929	0.0393809	0.00188726	0.0447859	0.0164252	0.0384121	0.0108071	0.00874922	0.0152352	0.0294804	0.00353257	0.00284727	0.0124369	0.000942095	1.543724	0.4562765	0.90066	0.950253	0.984207	1.01605	1.05235	1.1103	0.07565272	0.2955688	0.0210344	0.0301851	0.0126021	0.0976088	0.0164685	0.0092747	0.0478949	0.0657398	0.0157339	0.0274049	0.0254678	0.00524146	0.00398685	0.038487	0.000184572	0.0260598	0.0165455	0.0339011	0.0286143	0.0132799	0.00141137	0.0103597	0.0792291	0.00379693	0.0901034	0.0330453	0.0772801	0.0217424	0.0176023	0.0306511	0.0593107	0.00710706	0.00572834	0.0250214	0.00189537	0.228138	0.771862	0.4970501
3060	-55.71145	-97.45346	41.74201	0.00556406	0.00577164	0.00308829	0.00165389	0.0111969	0.00022811	0.0013006	0.0166986	0.012202	0.031474	0.00615748	0.00961347	0.00321087	0.0201721	0.000117785	0.00231761	0.00644923	0.00214661	0.00506192	0.00641367	0.0233121	0.0105195	0.0152069	0.00484065	0.00942354	0.00261392	0.00714708	0.00570888	0.00132462	0.0109632	0.0148796	0.00137331	0.0125532	0.0369014	0.00877315	0.651436	1.348564	0.357675	0.605669	0.855188	1.16933	1.65107	2.79583	0.7434082	2.07014	0.0175867	0.0182428	0.00976134	0.00522754	0.0353908	0.000721001	0.00411089	0.0527801	0.0385677	0.0994818	0.0194623	0.0303859	0.0101488	0.0637591	0.000372291	0.00732541	0.0203845	0.00678492	0.0159995	0.0202721	0.0736839	0.0332495	0.0480652	0.0153001	0.0297855	0.00826196	0.0225902	0.0180444	0.00418679	0.034652	0.0470308	0.00434071	0.0396776	0.116636	0.0277298	0.674282	0.325718	0.3163798
3096	-53.16956	-95.63343	42.46387	0.00105067	0.0219034	0.00764134	4.49052e-05	0.00263291	0.00574506	0.00714321	0.00882656	0.00331752	0.0154189	0.0047175	0.0181809	0.00334446	0.0105901	0.000971893	0.0216058	0.0106798	0.015318	0.000366329	0.0197247	0.0178035	0.0281392	0.0200219	0.0124979	0.0225132	0.0082206	5.32183e-05	0.00450173	0.000213493	0.012732	0.0128445	0.00172753	0.00204123	0.027466	0.00815479	0.9899807	1.010019	0.314805	0.569106	0.838735	1.19227	1.75714	3.17657	0.8357247	1.020241	0.00293357	0.0611562	0.0213353	0.000125379	0.00735131	0.0160407	0.0199445	0.0246445	0.00926281	0.0430509	0.0131717	0.0507627	0.00933804	0.0295686	0.00271361	0.0603254	0.0298189	0.0427693	0.00102282	0.0550731	0.0497089	0.078567	0.055903	0.0348954	0.0628588	0.0229527	0.00014859	0.0125692	0.000596091	0.0355489	0.035863	0.00482343	0.00569928	0.0766875	0.0227689	0.50501	0.49499	0.3581547
3132	-53.7618	-95.29635	41.53455	0.0172859	0.0526778	0.00487903	0.0105658	0.00614677	0.00236288	0.00454287	0.0150388	0.0284316	0.0515845	0.00574821	0.0109133	0.0127978	0.0506503	0.00449716	0.0342599	0.00855239	0.00893324	0.0225274	0.00958452	0.0455811	0.040318	0.0423108	0.0328126	0.0387035	0.00965819	0.000614253	0.0226161	0.00106646	0.00709304	0.00090248	0.00395865	0.00204387	0.0419404	0.0254225	0.4448666	1.555133	0.627634	0.796785	0.93158	1.07345	1.25504	1.59329	0.336804	3.49573	0.0255323	0.0778081	0.0072066	0.0156064	0.00907912	0.00349011	0.00671007	0.0222132	0.0419951	0.0761932	0.00849043	0.0161196	0.0189031	0.0748133	0.00664256	0.0506037	0.0126324	0.0131949	0.0332743	0.0141569	0.0673259	0.0595519	0.0624955	0.0484661	0.0571673	0.0142657	0.000907286	0.0334052	0.00157523	0.0104768	0.00133301	0.00584715	0.00301892	0.0619484	0.0375504	0.777567	0.222433	0.6770223
3168	-49.5703	-92.75509	43.18479	0.011481	0.0353192	0.050434	0.0213488	0.0424665	0.001475	0.00426559	0.0161241	0.0148436	0.0110316	0.0116476	0.0152316	0.0555339	0.103147	0.0200018	0.000797068	0.00597393	0.0152992	0.0131422	0.0335007	0.0138458	0.0100909	0.0364303	0.0369929	0.0362056	0.04412	0.100621	0.114093	0.00789663	0.0185163	0.0714747	4.53652e-05	0.0136328	0.00277349	0.0370799	1.180889	0.8191111	0.758531	0.873902	0.958821	1.04295	1.14429	1.31834	0.1998353	0.6936394	0.0111804	0.0343946	0.0491137	0.0207899	0.0413548	0.00143639	0.00415392	0.015702	0.0144551	0.0107428	0.0113427	0.0148328	0.0540801	0.100447	0.0194782	0.000776202	0.00581754	0.0148987	0.0127982	0.0326237	0.0134833	0.00982673	0.0354766	0.0360245	0.0352578	0.042965	0.0979864	0.111106	0.0076899	0.0180316	0.0696036	4.41776e-05	0.0132759	0.00270088	0.0361092	0.409556	0.590444	1.026882
3204	-55.2715	-96.92843	41.65693	0.00878954	0.0180175	0.0124454	0.000538132	0.00649171	0.0032768	0.000384757	0.00638733	0.00620847	0.00664083	0.00798103	0.00419342	0.0140393	0.0125601	0.000879037	0.0011327	0.00355199	0.00265924	0.0089755	0.0133618	0.0043806	0.00670957	0.00477223	0.00887296	5.95155e-05	0.00510906	0.00483965	0.00774704	0.0213409	0.000989005	0.00174264	0.00594357	0.0166424	7.59008e-05	0.00341579	0.8391466	1.160853	0.206335	0.463144	0.786519	1.27142	2.15916	4.84648	1.141186	1.383374	0.0380244	0.0779455	0.0538398	0.00232801	0.0280838	0.0141757	0.00166449	0.0276322	0.0268584	0.0287288	0.0345267	0.0181411	0.0607352	0.0543363	0.0038028	0.00490016	0.0153663	0.0115041	0.0388289	0.0578042	0.0189509	0.0290262	0.0206451	0.0383853	0.00025747	0.0221023	0.0209368	0.0335144	0.0923226	0.00427853	0.00753881	0.0257124	0.0719968	0.000328354	0.014777	0.580427	0.419573	0.2311553
3240	-58.06967	-99.92062	41.85095	0.00841935	0.0249524	0.0481188	0.00580488	0.0195286	0.00630685	0.0056942	0.000299952	0.0019048	0.00654571	0.00687469	0.0166029	0.00990881	0.0719042	0.000357515	0.00396452	0.0237036	0.024534	0.0140623	0.0141346	0.0165789	0.000939811	0.01431	0.0845494	0.00313717	0.0550811	0.010047	0.0172338	0.0141409	0.01606	0.00392005	0.0297756	0.0210374	0.00935654	0.0100597	0.5080684	1.491932	0.686864	0.83261	0.944451	1.05882	1.20104	1.45589	0.271598	2.936478	0.0135829	0.0402555	0.0776297	0.00936497	0.0315054	0.0101748	0.00918642	0.00048391	0.003073	0.0105601	0.0110909	0.0267853	0.0159858	0.116003	0.000576776	0.00639593	0.0382409	0.0395805	0.0226867	0.0228033	0.0267466	0.00151619	0.0230862	0.136403	0.00506117	0.088862	0.0162088	0.0278032	0.0228134	0.0259095	0.00632419	0.0480368	0.0339395	0.0150948	0.0162293	0.745966	0.254034	0.6198502
3276	-69.45282	-110.5374	41.08454	0.0167358	0.0493232	0.0291992	0.0103098	0.0618516	0.0280452	0.0247592	0.0166371	0.0889896	0.013555	0.00393353	0.0325844	0.0256554	0.122241	0.00797604	0.0150029	0.0604358	0.0161834	0.0041717	0.128765	0.0348513	0.00744687	0.051342	0.117553	0.0037643	0.124327	0.0329079	0.0590077	0.0534232	0.0394313	0.0337075	0.0397997	0.0159686	0.0282757	0.0632435	1.076597	0.923403	0.111629	0.34324	0.716333	1.396	2.91341	8.95825	1.585383	0.8577053	0.0114518	0.0337505	0.0199802	0.00705474	0.0423234	0.0191905	0.016942	0.0113843	0.0608932	0.00927533	0.00269161	0.0222966	0.0175553	0.0836464	0.00545779	0.0102661	0.0413546	0.0110739	0.00285458	0.0881106	0.0238478	0.00509569	0.0351319	0.0804385	0.00257581	0.0850736	0.022518	0.0403774	0.0365561	0.0269817	0.0230651	0.0272339	0.0109269	0.0193483	0.0432758	0.461701	0.538299	1.461405
