Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	stationaryDist[1]	stationaryDist[2]	tree_length
1944	-50.42646	-93.24714	42.82068	0.00679521	0.000878834	0.00837723	0.0010847	0.00037906	0.00117284	0.0125336	4.60932e-05	0.00192576	0.00704624	0.00167719	0.00149909	0.0124879	0.015933	0.00501119	0.0109684	0.00368942	0.00573447	0.00293521	0.00744011	0.0153754	0.000788404	0.000250236	0.00906181	0.0034217	0.00303533	0.00264434	0.00818976	0.00710724	0.0111209	0.0199662	0.00679233	0.00194087	0.00584629	0.00631844	1.288229	0.7117708	0.326535	0.579352	0.843417	1.18565	1.72607	3.06246	0.8092712	0.5525187	0.0324392	0.00419541	0.0399916	0.00517818	0.00180957	0.00559893	0.0598335	0.000220041	0.00919325	0.0336376	0.00800664	0.00715642	0.0596155	0.0760614	0.0239226	0.0523616	0.0176127	0.0273754	0.0140122	0.0355179	0.0733998	0.00376372	0.00119459	0.0432596	0.0163346	0.0144902	0.0126237	0.0390966	0.0339288	0.0530896	0.0953157	0.0324255	0.00926539	0.0279092	0.0301632	0.355885	0.644115	0.2094749
1980	-53.0281	-94.53888	41.51078	0.0095669	0.0305723	0.0215531	0.0663725	0.00685327	0.0258438	0.00178441	0.00332227	0.00485246	0.0450114	0.0022892	0.00542921	0.0710118	0.0718764	0.0276607	0.00889849	0.0110911	0.0113062	0.0195769	0.0172195	0.0395937	0.0208425	0.000264907	0.0252955	0.00208167	0.00599077	0.0160848	0.0230051	0.00558496	0.048744	0.0788315	0.0144921	0.0135342	0.00300519	0.0308662	0.5064787	1.493521	0.494995	0.709669	0.898529	1.11293	1.40911	2.02022	0.5084677	2.948833	0.0121053	0.038684	0.0272718	0.0839829	0.00867163	0.0327009	0.00225787	0.00420376	0.00613995	0.0569541	0.00289659	0.00686973	0.0898532	0.0909472	0.0349999	0.0112595	0.0140339	0.014306	0.0247712	0.0217883	0.050099	0.0263726	0.000335194	0.0320071	0.002634	0.00758029	0.0203525	0.029109	0.0070668	0.0616772	0.0997477	0.0183373	0.0171252	0.00380255	0.0390558	0.746761	0.253239	0.7903092
2016	-52.91193	-96.00691	43.09498	0.000821454	0.0184608	0.00672079	0.000516245	0.0396232	0.00989793	0.00124975	0.00105108	0.00358345	0.0284273	0.00920872	0.00262709	0.00438666	0.00483423	0.0130791	0.0029943	0.0187543	0.0108502	0.0335558	0.00196434	0.0108918	0.00877035	0.000965648	0.00759792	0.00556527	0.00696181	0.0114841	0.00590587	0.00239133	0.0355933	0.0159713	0.00483408	0.00326041	0.00104388	0.00947129	1.267286	0.7327144	0.368209	0.614304	0.858973	1.16418	1.62786	2.71585	0.7224209	0.5781762	0.00239271	0.0537723	0.0195762	0.00150371	0.115414	0.0288304	0.00364025	0.00306156	0.0104378	0.0828022	0.0268229	0.00765213	0.0127774	0.014081	0.0380966	0.00872172	0.0546271	0.0316042	0.0977405	0.00572169	0.0317254	0.0255461	0.00281272	0.022131	0.0162104	0.0202782	0.0334507	0.0172025	0.0069654	0.103675	0.0465207	0.0140806	0.00949683	0.00304059	0.0275878	0.366357	0.633643	0.3433151
2052	-50.58651	-92.65821	42.0717	0.00186217	0.0101341	0.00776742	0.0118351	0.0109918	0.00814091	0.00125572	0.00024878	0.0013217	0.00580462	0.00916478	0.010748	0.00178581	0.0156329	0.00657085	0.00480221	0.00335611	0.000711221	0.00697428	0.00197437	0.0184733	0.0140395	0.000494985	0.000710198	0.00697478	0.000701709	0.00113135	0.0035071	0.00809295	0.00634036	0.00763562	0.00485925	0.000722973	0.0010168	0.00796333	0.9897201	1.01028	0.260695	0.519094	0.815008	1.22698	1.92643	3.83591	0.9720979	1.020773	0.00913962	0.0497387	0.0381229	0.0580872	0.0539483	0.0399559	0.00616315	0.00122102	0.00648696	0.0284894	0.0449812	0.0527517	0.00876481	0.0767269	0.03225	0.0235694	0.0164719	0.0034907	0.0342301	0.00969031	0.0906679	0.0689067	0.00242941	0.00348569	0.0342325	0.00344402	0.00555273	0.017213	0.0397206	0.0311188	0.037476	0.0238494	0.00354838	0.00499051	0.0390844	0.50514	0.49486	0.2037472
2088	-49.80389	-93.62327	43.81938	0.00150558	0.062478	0.00926965	0.0306205	0.0213263	0.0193776	0.00228485	0.00123426	0.00198289	0.0223078	0.0195483	0.017564	0.0136823	0.0141304	0.0191673	0.00109329	0.0111917	0.00402307	0.0179843	0.0109733	0.0699752	0.0267578	0.00132995	0.0203362	0.0157545	0.0145176	0.0174061	0.0245315	0.0151725	0.0465175	0.00469029	0.0131177	0.00351723	0.00446653	0.0119823	1.376203	0.6237969	0.709443	0.845848	0.94911	1.05362	1.18225	1.40956	0.2482116	0.4532739	0.00254398	0.10557	0.015663	0.0517397	0.0360352	0.0327425	0.00386073	0.00208553	0.0033505	0.0376936	0.0330309	0.0296781	0.0231191	0.0238763	0.0323872	0.00184734	0.0189107	0.00679781	0.0303882	0.0185416	0.118238	0.0452129	0.00224723	0.0343622	0.0266205	0.0245305	0.0294112	0.041451	0.0256371	0.0786009	0.00792522	0.022165	0.00594309	0.00754713	0.0202466	0.311898	0.688102	0.5918183
2124	-50.1417	-92.82793	42.68622	0.00899654	0.025337	0.0033994	0.0109334	0.0127192	0.0027507	0.0163979	0.0427096	0.000428093	0.0162695	0.00867264	0.039556	0.00502649	0.0379703	0.0336247	0.0100706	0.00370858	0.00765424	0.0172467	0.0109182	0.0544129	0.0293999	0.00697176	0.00123824	0.0167411	0.00308653	0.00738504	0.02022	0.00291823	0.044515	0.0039681	0.00327404	0.0143074	0.00429938	0.0203057	0.9550216	1.044978	0.443346	0.672536	0.883589	1.13175	1.48691	2.25557	0.5881476	1.094194	0.016434	0.0462833	0.00620972	0.0199721	0.0232343	0.00502473	0.0299543	0.0780179	0.000782	0.0297195	0.0158424	0.0722573	0.00918192	0.0693606	0.0614225	0.018396	0.0067745	0.0139821	0.0315046	0.0199444	0.0993965	0.053705	0.0127354	0.0022619	0.0305811	0.00563819	0.0134903	0.036936	0.00533076	0.0813159	0.00724857	0.00598071	0.0261354	0.00785372	0.0370926	0.522489	0.477511	0.547433
2160	-54.81327	-96.26602	41.45275	0.0117302	0.0105068	0.021955	0.00300521	0.001799	0.0151447	0.0288846	0.0116813	0.00201827	0.0701474	0.000658497	0.0115728	0.0213288	0.0290688	0.0101658	0.00297729	0.00741769	0.0027274	0.00363646	1.6217e-05	0.0203785	0.0130104	0.0275849	0.0163275	0.00492537	0.0278499	0.0343332	0.00338911	0.0166277	0.0249192	0.0341663	0.058301	0.0257633	0.00850307	0.00409707	0.5484254	1.451575	0.325471	0.57843	0.842998	1.18624	1.72882	3.07247	0.8116322	2.646804	0.0199962	0.0179108	0.0374263	0.00512294	0.00306673	0.0258169	0.0492392	0.019913	0.00344052	0.119579	0.00112253	0.0197279	0.0363589	0.0495532	0.0173294	0.00507534	0.0126448	0.00464935	0.00619902	2.7645e-05	0.0347389	0.0221786	0.0470236	0.0278333	0.00839621	0.0474752	0.0585273	0.00577736	0.028345	0.0424794	0.0582427	0.0993848	0.0439183	0.0144951	0.00698422	0.725787	0.274213	0.5866186
2196	-47.4216	-90.44284	43.02124	0.00826372	0.0522259	0.00295447	0.00569303	0.0226196	0.00128147	0.00321912	0.0405378	0.0178972	0.0545015	0.00345454	0.0184051	0.022522	0.0537169	0.00526433	0.000907206	0.0189891	0.00537341	0.00268869	0.00203592	0.0273932	0.0500652	0.0268598	0.0248413	0.0175219	0.0310746	0.0220953	0.0075782	0.0428183	0.0210697	0.00532703	0.106796	0.013153	0.00592403	0.00550111	1.094684	0.905316	0.544977	0.743757	0.911777	1.09676	1.34453	1.83494	0.4389117	0.8270113	0.0110099	0.0695817	0.00393631	0.00758495	0.0301366	0.00170733	0.0042889	0.0540094	0.0238449	0.0726136	0.00460256	0.0245215	0.0300066	0.0715682	0.00701378	0.00120869	0.0252996	0.00715912	0.0035822	0.0027125	0.0364966	0.0667029	0.0357859	0.0330967	0.0233447	0.0414014	0.029438	0.0100966	0.0570478	0.0280716	0.00709732	0.142286	0.017524	0.00789271	0.00732925	0.452658	0.547342	0.7505694
2232	-52.26599	-95.67502	43.40903	0.0591501	0.0113633	0.00535629	0.00648961	0.00396492	0.0309679	0.0183632	0.0142081	0.0116982	0.0490067	0.00881891	0.0102053	0.0149116	0.0144076	0.0113262	0.012728	0.0144645	0.0183861	0.000136241	0.00066042	0.0450409	0.048997	0.00908084	0.0876284	0.00293151	0.0312084	0.00184073	0.00909997	0.0384097	0.00700333	0.00902426	0.0585694	0.0151408	0.0182286	0.00853108	1.062218	0.937782	0.978813	0.98961	0.996747	1.00326	1.0105	1.02165	0.01548448	0.8828526	0.0836223	0.0160646	0.00757235	0.00917456	0.00560533	0.0437803	0.0259606	0.0200864	0.0165381	0.0692823	0.0124676	0.0144275	0.021081	0.0203685	0.0160122	0.0179939	0.0204489	0.025993	0.000192608	0.000933657	0.0636757	0.0692686	0.0128379	0.123883	0.00414437	0.0441203	0.0026023	0.0128649	0.054301	0.00990082	0.0127579	0.0828014	0.021405	0.0257704	0.0120607	0.468891	0.531109	0.7073479
2268	-56.30935	-98.84845	42.5391	0.0235346	0.0131134	0.0428886	0.0305363	0.0178526	0.00175367	0.016684	0.00103103	0.00459991	0.015027	0.0165419	0.00614033	0.0189694	0.112115	0.0102093	0.0090051	0.0220303	0.0175356	0.005763	0.0216723	0.00892261	0.0782985	0.0299593	0.0354845	0.0069459	0.00202448	0.00336215	0.0116329	0.0158271	0.0223019	0.0550571	0.038585	0.0090913	0.0694107	0.000182811	0.8884138	1.111586	0.518756	0.726084	0.904962	1.10502	1.37725	1.92769	0.4745662	1.251203	0.0296372	0.0165138	0.0540097	0.0384545	0.0224818	0.0022084	0.0210103	0.00129838	0.00579269	0.0189235	0.0208312	0.00773254	0.0238882	0.141187	0.0128566	0.0113402	0.0277428	0.0220826	0.00725737	0.027292	0.0112363	0.0986016	0.0377278	0.0446858	0.008747	0.00254944	0.00423396	0.0146494	0.0199311	0.0280849	0.0693336	0.0485902	0.0114487	0.0874092	0.000230214	0.555793	0.444207	0.7940896
2304	-57.49532	-100.8624	43.36713	0.0176075	0.0414239	0.0423134	0.0183723	0.00821326	0.00494517	0.00906811	0.0016286	0.00109798	0.0125537	0.028205	0.00172048	0.00351313	0.0246767	0.0122132	0.021313	0.0139328	0.0113001	0.00808912	0.0244501	0.0016446	0.0397465	0.00260415	0.0134621	0.0108505	0.00519163	0.00100056	0.03388	0.000399145	0.00315978	0.00375397	0.00225957	0.0212221	0.0337161	0.000601825	1.534354	0.4656464	0.245203	0.503814	0.807446	1.23847	1.98486	4.07826	1.016396	0.3034805	0.0366724	0.0862763	0.088129	0.0382652	0.0171063	0.0102997	0.0188868	0.00339199	0.00228685	0.0261464	0.0587446	0.00358336	0.00731704	0.0513959	0.0254373	0.04439	0.0290187	0.0235355	0.0168478	0.050924	0.00342532	0.0827827	0.00542384	0.0280385	0.0225991	0.010813	0.00208393	0.0705642	0.000831327	0.00658109	0.00781865	0.00470615	0.0442008	0.0702227	0.00125346	0.232823	0.767177	0.4801301
2340	-57.22458	-100.6029	43.37836	0.0688275	0.0247814	0.0100056	0.0326081	0.0283109	0.00535927	0.0124009	0.00257753	0.00674434	0.0488479	0.0197489	0.00350226	0.00322673	0.0356829	0.0890524	0.0805955	0.0134797	0.0204388	0.00215329	0.019981	0.00124565	0.0120862	0.00954959	0.045885	0.0119452	0.00316345	0.024677	0.0483077	0.000875407	0.00322778	0.00290254	0.00660857	0.0339674	0.0248788	0.00197001	1.117594	0.8824063	0.847602	0.922527	0.975156	1.02548	1.08398	1.1798	0.1195552	0.789559	0.0906084	0.0326236	0.0131719	0.0429271	0.03727	0.00705525	0.0163252	0.0033932	0.00887863	0.0643061	0.0259986	0.00461057	0.00424785	0.046975	0.117234	0.1061	0.0177454	0.0269068	0.00283471	0.0263041	0.00163985	0.0159109	0.0125716	0.0604056	0.0157253	0.00416454	0.0324862	0.0635949	0.00115243	0.00424923	0.00382106	0.0086999	0.0447166	0.0327519	0.00259343	0.441203	0.558797	0.759615
2376	-65.02827	-109.0112	43.98297	0.00703888	0.077297	0.0730953	0.00763997	0.0286891	0.00154084	0.00398264	0.00401474	0.0164688	0.0183759	0.0209281	0.0169931	0.0133024	0.0277754	0.00853895	0.0145228	0.00822215	0.0227455	0.00632648	0.0436333	0.0382888	0.0086993	0.0340444	0.0712815	0.0260818	0.0125031	0.0416715	0.0500871	0.002428	0.00233313	0.00663818	0.00438264	0.00468054	0.0249638	0.0815715	1.779993	0.2200071	0.341352	0.592027	0.849131	1.17767	1.68911	2.92953	0.7771836	0.1236	0.00847255	0.0930407	0.0879832	0.00919607	0.0345325	0.00185467	0.00479382	0.00483246	0.0198231	0.0221187	0.0251908	0.0204542	0.0160118	0.0334327	0.0102782	0.0174807	0.00989683	0.0273782	0.00761505	0.0525205	0.0460874	0.0104712	0.0409785	0.0858	0.0313941	0.0150497	0.0501591	0.0602888	0.00292253	0.00280834	0.00799024	0.00527529	0.00563387	0.0300484	0.0981858	0.110004	0.889996	0.8307865
2412	-56.14524	-97.61206	41.46682	0.0181494	0.0279318	0.00678535	0.00281429	0.0304637	0.005431	0.0429939	0.0120042	0.00344845	0.0198179	0.0100135	0.0216619	0.00615625	0.034601	0.00363668	0.00723608	0.00288481	0.00189312	0.00491146	0.00660576	0.0114466	0.00246248	0.0334338	0.0543435	0.0337244	0.000681645	0.0170211	0.00512451	0.0110269	0.00214893	0.0121338	0.0185494	0.00390045	0.0213244	0.0325615	0.4598433	1.540157	0.494103	0.709045	0.898283	1.11324	1.41035	2.02387	0.5097716	3.349308	0.0342879	0.0527688	0.0128189	0.00531676	0.057552	0.0102603	0.0812242	0.0226784	0.00651481	0.03744	0.0189176	0.0409238	0.0116304	0.0653683	0.00687043	0.0136704	0.00544999	0.00357649	0.00927873	0.0124796	0.0216249	0.00465212	0.0631633	0.102666	0.0637122	0.00128777	0.0321563	0.00968124	0.020832	0.00405976	0.0229232	0.0350436	0.00736874	0.040286	0.0615152	0.770078	0.229922	0.529324
2448	-58.22523	-99.4352	41.20997	0.00983483	0.0228789	0.00333565	0.00972287	0.00945352	0.0180652	0.00969416	0.00282668	0.0141319	0.0599054	0.00723679	0.039905	0.0168955	0.115871	0.00494071	0.0698996	0.00100697	0.00616452	0.0465958	0.00920668	0.0353261	0.0192032	0.0891947	0.00562779	0.0132281	0.00651138	0.0138854	0.00409826	0.0111128	0.00109736	0.0061265	0.00637311	0.00912768	0.00183952	0.00026551	0.3029961	1.697004	0.997436	0.998749	0.999609	1.00039	1.00125	1.00257	0.001856361	5.600745	0.0140379	0.0326567	0.00476121	0.0138781	0.0134937	0.0257858	0.0138372	0.00403472	0.0201715	0.0855072	0.0103296	0.0569592	0.0241162	0.165391	0.00705222	0.0997727	0.00143732	0.00879905	0.0665094	0.0131413	0.0504234	0.0274101	0.127314	0.00803294	0.0188813	0.00929416	0.0198196	0.00584973	0.0158621	0.00156634	0.00874479	0.00909679	0.0130286	0.00262567	0.000378982	0.848502	0.151498	0.7005891
2484	-53.79898	-96.08413	42.28515	0.00442708	0.0141117	0.00388348	0.001347	0.0103195	0.00483606	0.00257442	0.000427629	0.00203759	0.00814299	0.00761833	0.00608045	0.0168953	0.0160434	0.0112045	0.00873046	4.35958e-05	0.00796003	0.00406387	0.00319249	0.0245481	0.00459953	0.00968514	0.000265476	0.0154621	0.00837697	0.0048939	0.00695957	0.00105265	0.0029474	0.0149167	0.00150164	0.00281694	0.00643459	0.0105659	1.030654	0.9693455	0.26874	0.526846	0.818786	1.22132	1.89809	3.72108	0.9501217	0.9405145	0.0177819	0.056681	0.0155984	0.00541038	0.0414493	0.0194246	0.0103404	0.00171762	0.0081842	0.0327072	0.0305998	0.0244228	0.0678617	0.0644399	0.0450042	0.0350668	0.000175107	0.0319723	0.016323	0.012823	0.0985999	0.0184745	0.0389014	0.00106631	0.0621051	0.033647	0.0196569	0.0279538	0.00422809	0.0118386	0.0599144	0.00603151	0.0113146	0.0258452	0.0424391	0.484673	0.515327	0.2489664
2520	-59.51051	-101.442	41.93154	0.0011642	0.0101959	0.00383676	1.70541e-05	0.000419695	0.00332458	0.00148252	0.00118026	0.00153097	0.00354017	0.00150411	0.000207078	0.0064437	0.00544838	0.000545321	0.00684859	0.000188183	0.00233493	0.00537648	0.00385356	0.012352	0.00504207	0.00795994	0.00148973	0.00422165	0.00101455	0.00469112	0.00105764	0.00253615	0.0104968	0.000335869	0.00304441	9.8336e-05	0.00436276	0.00279282	1.478398	0.5216015	0.097527	0.321361	0.701764	1.42498	3.11176	10.2536	1.683034	0.3528153	0.00962638	0.0843065	0.0317249	0.000141015	0.00347033	0.0274899	0.0122585	0.0097592	0.0126591	0.0292726	0.012437	0.00171226	0.0532809	0.0450509	0.00450908	0.0566288	0.00155603	0.0193068	0.0444564	0.0318638	0.102135	0.0416913	0.0658182	0.0123181	0.0349075	0.00838901	0.0387894	0.00874533	0.0209706	0.0867947	0.0027772	0.0251733	0.000813109	0.0360743	0.0230929	0.260801	0.739199	0.1209382
2556	-57.15056	-99.11803	41.96747	0.0327171	0.0769083	0.00742755	0.00768728	0.0130625	0.0287842	0.00113578	0.0130832	0.0169587	0.0343063	0.00281	0.00151735	0.00799266	0.0113231	0.00763446	0.00219974	0.0287825	0.00873754	0.0171536	0.010862	0.0558281	0.00632051	0.0481022	0.00314613	0.0378338	0.0242957	0.0197042	0.0101799	0.0121331	0.0190452	0.0126012	0.000556177	0.00189046	0.00870964	0.0257023	0.6999106	1.300089	0.373961	0.618966	0.861001	1.16144	1.6156	2.67407	0.7112125	1.857508	0.0530147	0.124622	0.0120356	0.0124564	0.0211664	0.0466418	0.00184042	0.0212	0.0274798	0.0555899	0.00455332	0.00245871	0.0129513	0.0183479	0.0123709	0.00356445	0.0466392	0.0141583	0.0277957	0.0176008	0.0904637	0.0102417	0.0779446	0.00509798	0.0613058	0.0393686	0.0319286	0.0164956	0.0196605	0.0308607	0.0204189	0.000901228	0.0030633	0.0141131	0.0416479	0.650045	0.349955	0.6171324
2592	-52.61998	-93.79304	41.17306	0.00379218	0.00496621	0.00203253	0.00391707	0.00746026	0.0103002	0.000225867	0.00382567	0.00126754	0.00600963	0.000523037	0.00782936	0.0012352	0.0246347	0.00110428	0.00255977	0.00688444	0.00332697	0.0106475	0.0125618	0.00143172	0.00211626	0.0104213	0.00369613	0.00656994	0.00613671	0.0109607	0.0207823	0.00423447	0.00513054	0.000555835	0.0167115	0.0050597	0.000992995	0.0103967	0.4545819	1.545418	0.483462	0.701556	0.895312	1.11693	1.4254	2.06842	0.5255144	3.399647	0.0172136	0.0225428	0.00922613	0.0177805	0.0338639	0.0467552	0.00102526	0.0173656	0.00575368	0.0272792	0.00237419	0.0355393	0.00560688	0.111823	0.00501257	0.0116194	0.0312501	0.0151019	0.0483318	0.0570211	0.00649891	0.00960619	0.0473046	0.0167776	0.0298225	0.027856	0.0497534	0.094336	0.0192213	0.0232888	0.00252307	0.0758575	0.0229672	0.00450744	0.0471933	0.772709	0.227291	0.2203012
2628	-54.49542	-97.80242	43.307	0.00299582	0.03425	0.0217509	0.0198202	0.0512764	0.0241794	0.00161407	0.0264074	0.00378762	0.0984414	0.00962142	0.0107087	0.0339687	0.209686	0.00429047	0.0356889	0.00796618	0.044069	0.0255445	0.00753271	0.01465	0.0330771	0.00219162	0.00355004	0.0324162	0.013316	0.0587278	0.00652695	0.0408903	0.00525045	0.013937	0.0752928	0.010709	0.00724973	0.0129202	1.149435	0.8505655	0.944536	0.972555	0.991355	1.00872	1.02822	1.05872	0.04125916	0.739986	0.00298298	0.0341032	0.0216577	0.0197352	0.0510566	0.0240757	0.00160715	0.0262942	0.00377139	0.0980194	0.00958018	0.0106628	0.0338231	0.208787	0.00427207	0.0355359	0.00793203	0.0438801	0.025435	0.00750042	0.0145872	0.0329353	0.00218223	0.00353482	0.0322773	0.0132589	0.0584761	0.00649897	0.040715	0.00522794	0.0138772	0.07497	0.0106631	0.00721865	0.0128648	0.425283	0.574717	1.004305
2664	-57.2687	-98.37861	41.10991	0.00107148	0.00576838	0.0029831	0.00127899	0.000562238	0.00564299	0.000831943	0.000989271	0.00399349	0.00140117	0.000247103	8.59067e-05	0.0103443	0.0114898	0.000203181	0.00211441	0.00707791	0.00185426	0.00383979	0.00690651	0.00501506	0.0167304	0.00113342	0.00872519	0.00614071	0.00452373	0.00277308	0.000361832	0.00190941	0.0060389	0.00365978	0.00507376	0.00785406	0.00098929	0.00310326	0.8157127	1.184287	0.158841	0.407669	0.755828	1.32305	2.45297	6.29561	1.33034	1.451844	0.00750766	0.040418	0.0209021	0.00896168	0.0039395	0.0395394	0.00582928	0.00693165	0.0279817	0.00981773	0.00173141	0.000601933	0.0724805	0.0805068	0.00142365	0.0148153	0.0495937	0.0129924	0.0269047	0.0483927	0.0351396	0.117227	0.00794167	0.0611359	0.0430269	0.031697	0.0194305	0.0025353	0.0133789	0.0423135	0.0256435	0.0355509	0.0550321	0.00693178	0.021744	0.592144	0.407856	0.142718
2700	-47.049	-89.61518	42.56619	0.00953422	0.0124902	0.00469957	0.00904459	0.00853967	0.0163138	0.00178192	0.0139907	0.00612577	0.0078898	0.010783	0.000748126	0.00518464	0.0154381	0.00804594	0.0049284	0.00305635	0.00759428	0.00475948	0.0307112	0.0368606	0.0485865	0.0358074	0.00798889	0.00644297	0.00842712	0.000635451	0.00463419	0.0135296	0.0174376	0.0101392	0.00189524	0.0061917	0.0038394	0.000918456	1.040174	0.9598265	0.307941	0.563021	0.835927	1.19628	1.77613	3.24737	0.8516645	0.9227561	0.0247646	0.0324426	0.0122069	0.0234928	0.0221813	0.0423742	0.00462844	0.0363399	0.0159113	0.0204933	0.0280084	0.00194322	0.0134668	0.0400996	0.0208989	0.0128012	0.00793869	0.0197257	0.0123625	0.0797705	0.0957434	0.126201	0.0930076	0.0207507	0.0167352	0.021889	0.00165055	0.012037	0.0351423	0.0452931	0.0263359	0.00492277	0.0160826	0.00997262	0.00238564	0.479913	0.520087	0.3849939
2736	-53.35727	-96.58552	43.22825	0.0201013	0.025711	0.024918	0.00832506	0.00403897	0.00827532	0.00459708	0.0160301	0.0086616	0.0219901	0.029271	0.0103794	0.0182802	0.0466547	0.0100796	0.0432479	0.00505807	0.00298699	0.00511686	0.0335813	0.0493468	0.101514	0.0564812	0.00836153	0.0201847	0.0113277	0.000555619	0.0026001	0.036513	0.00251651	0.0173177	0.0133317	0.0402791	0.0133456	0.00397473	1.261041	0.7389586	0.459845	0.684628	0.888515	1.12547	1.46065	2.17465	0.5617281	0.5859908	0.0277277	0.0354657	0.0343718	0.0114836	0.00557134	0.0114149	0.0063412	0.0221118	0.0119478	0.030333	0.0403764	0.0143174	0.0252157	0.0643554	0.0139038	0.0596561	0.00697708	0.00412025	0.00705819	0.046322	0.0680688	0.140028	0.07791	0.0115339	0.0278427	0.0156254	0.000766419	0.00358657	0.0503659	0.00347126	0.023888	0.0183896	0.0555609	0.0184089	0.00548272	0.369479	0.630521	0.7249546
2772	-52.03275	-94.97452	42.94177	0.00477087	0.0508909	0.0866562	0.00319456	0.0113593	0.0113929	0.00657617	0.0775514	0.0257706	0.0418976	0.0320496	0.0269345	0.00838214	0.124096	0.0031944	0.00235687	0.007132	0.0118655	0.00992841	0.0698741	0.0349745	0.0286607	0.033566	0.036818	0.00598751	0.017017	0.000140938	0.005752	0.0143716	0.00794347	0.000420451	0.00104436	0.00147402	0.000562646	0.0147863	0.9438545	1.056145	0.791521	0.892236	0.965052	1.03621	1.12078	1.26339	0.1690525	1.118971	0.00582244	0.062108	0.105756	0.00389869	0.013863	0.0139041	0.00802565	0.0946448	0.0314509	0.0511324	0.0391138	0.0328712	0.0102297	0.151449	0.0038985	0.00287636	0.008704	0.0144808	0.0121168	0.0852754	0.0426835	0.034978	0.0409644	0.0449332	0.00730725	0.0207678	0.000172003	0.00701983	0.0175393	0.00969433	0.000513125	0.00127456	0.00179891	0.000686661	0.0180455	0.528073	0.471927	0.8193935
2808	-63.02799	-106.1214	43.09342	0.00908908	0.0381716	0.0137219	0.0332421	0.00441378	0.0367901	0.0174185	0.022838	0.0202641	0.0369191	0.00299807	0.0165526	0.0751751	0.0743982	0.00304393	0.0792945	0.0176045	0.00336289	0.0515175	0.00024397	0.0249806	0.0521789	0.0215482	0.0149175	0.00585801	0.061735	0.087388	0.0426547	0.114442	0.0511066	0.040064	0.0215345	0.0322808	0.000839347	0.00566239	1.242577	0.7574234	0.668472	0.821661	0.940558	1.0632	1.21705	1.49595	0.2912233	0.6095587	0.0080133	0.0336536	0.0120977	0.0293076	0.00389137	0.0324356	0.0153568	0.0201349	0.0178657	0.0325493	0.00264322	0.0145934	0.0662774	0.0655925	0.00268365	0.0699092	0.0155208	0.00296486	0.0454199	0.000215094	0.0220239	0.046003	0.0189977	0.0131518	0.00516466	0.0544281	0.0770447	0.0376061	0.100896	0.0450577	0.035322	0.0189857	0.0284601	0.000740002	0.00499219	0.378712	0.621288	1.13425
2844	-56.00868	-99.13662	43.12794	0.0140616	0.0462283	0.00744836	0.010648	0.00342704	0.046776	0.0131412	0.0178888	0.0022274	0.0168647	0.00658958	0.0131683	0.0457781	0.0573133	0.0139559	0.0168951	0.00505843	0.0209719	0.0360189	7.67867e-05	0.00422834	0.0570763	0.0358411	0.0160299	0.00471868	0.0117177	0.0884545	0.0172949	0.0108675	0.0972095	0.0359642	0.0144852	0.0214958	0.0163513	0.0165811	1.190631	0.8093692	0.540006	0.74044	0.910507	1.09829	1.35055	1.85183	0.4455369	0.6797819	0.0166833	0.0548473	0.00883707	0.0126333	0.004066	0.0554972	0.0155914	0.0212241	0.00264269	0.020009	0.00781818	0.0156234	0.0543132	0.0679991	0.016558	0.0200451	0.00600155	0.024882	0.0427345	9.11032e-05	0.00501669	0.0677179	0.0425235	0.0190186	0.00559846	0.0139024	0.104946	0.0205195	0.0128937	0.115334	0.0426696	0.0171859	0.0255036	0.0194	0.0196726	0.404685	0.595315	0.842854
